AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,New York City,All,2012-13,40,9,0,94,"1,044",> 100%
State,New York City,All,2012-13,41,7.9,0,76,968,97.2%
State,New York City,All,2012-13,42,7.1,0,72,"1,020",> 100%
State,New York City,All,2012-13,43,10.3,0,101,984,98.8%
State,New York City,All,2012-13,44,8.6,0,87,"1,014",> 100%
State,New York City,All,2012-13,45,11.8,0,138,"1,174",> 100%
State,New York City,All,2012-13,46,11.7,0,125,"1,067",> 100%
State,New York City,All,2012-13,47,10.8,0,110,"1,023",> 100%
State,New York City,All,2012-13,48,9.7,0,101,"1,038",> 100%
State,New York City,All,2012-13,49,11.4,1,125,"1,106",> 100%
State,New York City,All,2012-13,50,11.4,0,121,"1,059",> 100%
State,New York City,All,2012-13,51,11.6,0,132,"1,137",> 100%
State,New York City,All,2012-13,52,10.8,3,122,"1,158",> 100%
State,New York City,All,2012-13,1,14.2,0,172,"1,215",> 100%
State,New York City,All,2012-13,2,14.2,6,178,"1,292",> 100%
State,New York City,All,2012-13,3,14,9,161,"1,214",> 100%
State,New York City,All,2012-13,4,14.1,10,167,"1,252",> 100%
State,New York City,All,2012-13,5,12.2,7,143,"1,231",> 100%
State,New York City,All,2012-13,6,13.7,3,157,"1,166",> 100%
State,New York City,All,2012-13,7,12.1,0,134,"1,103",> 100%
State,New York City,All,2012-13,8,11.2,2,126,"1,140",> 100%
State,New York City,All,2012-13,9,10.7,2,108,"1,028",> 100%
State,New York City,All,2012-13,10,11.4,1,121,"1,070",> 100%
State,New York City,All,2012-13,11,11.7,1,111,957,96.1%
State,New York City,All,2012-13,12,9.7,0,102,"1,047",> 100%
State,New York City,All,2012-13,13,9.4,0,97,"1,036",> 100%
State,New York City,All,2012-13,14,10.4,1,112,"1,086",> 100%
State,New York City,All,2012-13,15,9.1,0,96,"1,054",> 100%
State,New York City,All,2012-13,16,9.2,1,91,998,> 100%
State,New York City,All,2012-13,17,9,0,86,951,95.5%
State,New York City,All,2012-13,18,10.7,0,101,943,94.7%
State,New York City,All,2012-13,19,9,0,90,995,99.9%
State,New York City,All,2012-13,20,10.4,0,105,"1,005",> 100%
State,New York City,All,2012-13,21,9.8,0,94,962,96.6%
State,New York City,All,2012-13,22,8.3,0,80,960,96.4%
State,New York City,All,2012-13,23,11.6,1,110,953,95.7%
State,New York City,All,2012-13,24,10.1,0,91,905,90.9%
State,New York City,All,2012-13,25,9,0,82,914,91.8%
State,New York City,All,2012-13,26,8.5,0,83,972,97.6%
State,New York City,All,2012-13,27,7.7,0,71,919,92.3%
State,New York City,All,2012-13,28,8.9,0,84,944,94.8%
State,New York City,All,2012-13,29,9.1,0,89,973,97.7%
State,New York City,All,2012-13,30,7.8,1,73,950,95.4%
State,New York City,All,2012-13,31,9.8,0,94,964,96.8%
State,New York City,All,2012-13,32,10,0,96,960,96.4%
State,New York City,All,2012-13,33,10.1,0,97,958,96.2%
State,New York City,All,2012-13,34,7.1,0,68,956,96%
State,New York City,All,2012-13,35,9.3,0,84,907,91.1%
State,New York City,All,2012-13,36,8.7,0,78,893,89.7%
State,New York City,All,2012-13,37,9.1,0,84,923,92.7%
State,New York City,All,2012-13,38,9.6,0,91,947,95.1%
State,New York City,All,2012-13,39,8.4,0,82,980,98.4%
State,Alabama,All,2011-12,40,5.4,0,54,"1,005",> 100%
State,Alabama,All,2011-12,41,6.1,0,55,902,97.7%
State,Alabama,All,2011-12,42,6.3,0,55,878,95.1%
State,Alabama,All,2011-12,43,5.9,0,52,886,95.9%
State,Alabama,All,2011-12,44,6.4,0,57,885,95.8%
State,Alabama,All,2011-12,45,5.8,0,57,983,> 100%
State,Alabama,All,2011-12,46,6.9,0,64,933,> 100%
State,Alabama,All,2011-12,47,6.3,0,57,904,97.9%
State,Alabama,All,2011-12,48,6.6,0,64,971,> 100%
State,Alabama,All,2011-12,49,6.7,0,62,920,99.6%
State,Alabama,All,2011-12,50,7.9,0,80,"1,017",> 100%
State,Alabama,All,2011-12,51,8.7,1,82,957,> 100%
State,Alabama,All,2011-12,52,7.2,0,68,943,> 100%
State,Alabama,All,2011-12,1,7.8,0,78,"1,002",> 100%
State,Alabama,All,2011-12,2,8.7,0,79,911,98.6%
State,Alabama,All,2011-12,3,6,0,59,988,> 100%
State,Alabama,All,2011-12,4,7.9,0,74,933,> 100%
State,Alabama,All,2011-12,5,8.3,0,77,929,> 100%
State,Alabama,All,2011-12,6,6.7,1,60,908,98.3%
State,Alabama,All,2011-12,7,6.4,0,63,983,> 100%
State,Alabama,All,2011-12,8,6.5,0,69,"1,064",> 100%
State,Alabama,All,2011-12,9,7.5,0,76,"1,020",> 100%
State,Alabama,All,2011-12,10,7.3,0,68,927,> 100%
State,Alabama,All,2011-12,11,8.3,2,77,951,> 100%
State,Alabama,All,2011-12,12,8.9,1,81,918,99.4%
State,Alabama,All,2011-12,13,6.5,1,61,959,> 100%
State,Alabama,All,2011-12,14,8.4,1,77,932,> 100%
State,Alabama,All,2011-12,15,7.7,0,71,923,99.9%
State,Alabama,All,2011-12,16,6.7,0,65,965,> 100%
State,Alabama,All,2011-12,17,5.7,0,55,971,> 100%
State,Alabama,All,2011-12,18,7.8,0,72,924,> 100%
State,Alabama,All,2011-12,19,6.6,0,60,905,98%
State,Alabama,All,2011-12,20,6.6,0,58,885,95.8%
State,Alabama,All,2011-12,21,7.4,0,65,881,95.4%
State,Alabama,All,2011-12,22,7.4,0,66,891,96.5%
State,Alabama,All,2011-12,23,7.3,0,68,935,> 100%
State,Alabama,All,2011-12,24,6.3,0,58,924,> 100%
State,Alabama,All,2011-12,25,7.3,0,65,887,96%
State,Alabama,All,2011-12,26,8.4,0,77,917,99.3%
State,Alabama,All,2011-12,27,5.8,0,55,945,> 100%
State,Alabama,All,2011-12,28,6.4,0,52,815,88.2%
State,Alabama,All,2011-12,29,7.2,0,66,920,99.6%
State,Alabama,All,2011-12,30,5.9,0,55,933,> 100%
State,Alabama,All,2011-12,31,5.4,0,47,863,93.4%
State,Alabama,All,2011-12,32,7,0,67,951,> 100%
State,Alabama,All,2011-12,33,6.3,0,60,947,> 100%
State,Alabama,All,2011-12,34,5.4,0,48,892,96.6%
State,Alabama,All,2011-12,35,6,0,50,837,90.6%
State,Alabama,All,2011-12,36,5.1,0,47,923,99.9%
State,Alabama,All,2011-12,37,3.7,0,33,900,97.4%
State,Alabama,All,2011-12,38,6.6,0,59,892,96.6%
State,Alabama,All,2011-12,39,5.8,0,57,977,> 100%
State,Alaska,All,2011-12,40,7.4,0,5,68,94.3%
State,Alaska,All,2011-12,41,7.3,0,6,82,> 100%
State,Alaska,All,2011-12,42,6.2,0,4,65,90.2%
State,Alaska,All,2011-12,43,8,0,4,50,69.4%
State,Alaska,All,2011-12,44,3.7,0,3,82,> 100%
State,Alaska,All,2011-12,45,2.9,0,2,70,97.1%
State,Alaska,All,2011-12,46,9.8,0,6,61,84.6%
State,Alaska,All,2011-12,47,2.9,0,2,69,95.7%
State,Alaska,All,2011-12,48,7.8,0,7,90,> 100%
State,Alaska,All,2011-12,49,8,0,6,75,> 100%
State,Alaska,All,2011-12,50,5.2,0,4,77,> 100%
State,Alaska,All,2011-12,51,9.2,0,8,87,> 100%
State,Alaska,All,2011-12,52,4.2,0,3,71,98.5%
State,Alaska,All,2011-12,1,6.4,0,5,78,> 100%
State,Alaska,All,2011-12,2,2.9,0,2,69,95.7%
State,Alaska,All,2011-12,3,7.8,0,5,64,88.8%
State,Alaska,All,2011-12,4,8.8,0,7,80,> 100%
State,Alaska,All,2011-12,5,6.8,0,5,74,> 100%
State,Alaska,All,2011-12,6,12.3,0,9,73,> 100%
State,Alaska,All,2011-12,7,5.1,0,3,59,81.9%
State,Alaska,All,2011-12,8,7.1,0,6,84,> 100%
State,Alaska,All,2011-12,9,8.5,0,6,71,98.5%
State,Alaska,All,2011-12,10,3.5,0,3,86,> 100%
State,Alaska,All,2011-12,11,3.9,0,4,102,> 100%
State,Alaska,All,2011-12,12,6.6,0,4,61,84.6%
State,Alaska,All,2011-12,13,4.1,0,3,74,> 100%
State,Alaska,All,2011-12,14,7.5,0,6,80,> 100%
State,Alaska,All,2011-12,15,4.1,0,3,73,> 100%
State,Alaska,All,2011-12,16,3.3,0,3,90,> 100%
State,Alaska,All,2011-12,17,8.2,0,6,73,> 100%
State,Alaska,All,2011-12,18,4.3,0,3,70,97.1%
State,Alaska,All,2011-12,19,11.7,0,9,77,> 100%
State,Alaska,All,2011-12,20,1.8,0,1,57,79.1%
State,Alaska,All,2011-12,21,3.1,0,2,64,88.8%
State,Alaska,All,2011-12,22,2.9,0,2,69,95.7%
State,Alaska,All,2011-12,23,1.4,0,1,70,97.1%
State,Alaska,All,2011-12,24,1.4,0,1,70,97.1%
State,Alaska,All,2011-12,25,2.5,0,2,81,> 100%
State,Alaska,All,2011-12,26,7.4,0,5,68,94.3%
State,Alaska,All,2011-12,27,4.3,0,3,70,97.1%
State,Alaska,All,2011-12,28,7.9,0,5,63,87.4%
State,Alaska,All,2011-12,29,4.9,0,3,61,84.6%
State,Alaska,All,2011-12,30,2.4,0,2,82,> 100%
State,Alaska,All,2011-12,31,4.2,0,3,72,99.9%
State,Alaska,All,2011-12,32,8.5,0,5,59,81.9%
State,Alaska,All,2011-12,33,4.1,0,3,73,> 100%
State,Alaska,All,2011-12,34,4.3,0,3,69,95.7%
State,Alaska,All,2011-12,35,8.3,0,5,60,83.2%
State,Alaska,All,2011-12,36,7.2,0,6,83,> 100%
State,Alaska,All,2011-12,37,5.5,0,4,73,> 100%
State,Alaska,All,2011-12,38,2.6,0,2,76,> 100%
State,Alaska,All,2011-12,39,2.8,0,2,72,99.9%
State,Arizona,All,2011-12,40,5.9,0,52,883,97.4%
State,Arizona,All,2011-12,41,6,0,54,901,99.3%
State,Arizona,All,2011-12,42,5.7,0,52,908,> 100%
State,Arizona,All,2011-12,43,5.8,0,52,889,98%
State,Arizona,All,2011-12,44,4.3,0,40,933,> 100%
State,Arizona,All,2011-12,45,6.2,0,54,877,96.7%
State,Arizona,All,2011-12,46,6.4,0,57,895,98.7%
State,Arizona,All,2011-12,47,6.6,1,57,883,97.4%
State,Arizona,All,2011-12,48,6.9,0,62,905,99.8%
State,Arizona,All,2011-12,49,5.7,0,54,953,> 100%
State,Arizona,All,2011-12,50,7.3,0,72,981,> 100%
State,Arizona,All,2011-12,51,6.9,0,61,885,97.6%
State,Arizona,All,2011-12,52,6.3,0,59,938,> 100%
State,Arizona,All,2011-12,1,6.5,0,58,889,98%
State,Arizona,All,2011-12,2,5.8,0,54,928,> 100%
State,Arizona,All,2011-12,3,6.4,0,59,921,> 100%
State,Arizona,All,2011-12,4,7,1,70,"1,020",> 100%
State,Arizona,All,2011-12,5,6,0,58,961,> 100%
State,Arizona,All,2011-12,6,5.7,0,61,"1,072",> 100%
State,Arizona,All,2011-12,7,8.2,0,84,"1,028",> 100%
State,Arizona,All,2011-12,8,6.7,0,67,"1,002",> 100%
State,Arizona,All,2011-12,9,8.1,1,77,967,> 100%
State,Arizona,All,2011-12,10,8.7,0,87,998,> 100%
State,Arizona,All,2011-12,11,8.1,3,85,"1,080",> 100%
State,Arizona,All,2011-12,12,8.1,4,78,"1,014",> 100%
State,Arizona,All,2011-12,13,7.5,2,74,"1,007",> 100%
State,Arizona,All,2011-12,14,7.6,3,75,"1,031",> 100%
State,Arizona,All,2011-12,15,8.6,0,84,980,> 100%
State,Arizona,All,2011-12,16,6.9,0,66,957,> 100%
State,Arizona,All,2011-12,17,5.7,2,56,"1,021",> 100%
State,Arizona,All,2011-12,18,6,1,55,936,> 100%
State,Arizona,All,2011-12,19,6.4,0,57,897,98.9%
State,Arizona,All,2011-12,20,6.6,0,61,929,> 100%
State,Arizona,All,2011-12,21,6.2,0,58,942,> 100%
State,Arizona,All,2011-12,22,5.9,0,53,903,99.6%
State,Arizona,All,2011-12,23,6.6,0,61,929,> 100%
State,Arizona,All,2011-12,24,5.8,0,54,935,> 100%
State,Arizona,All,2011-12,25,5.8,0,53,909,> 100%
State,Arizona,All,2011-12,26,6.4,0,58,912,> 100%
State,Arizona,All,2011-12,27,6.3,0,55,878,96.8%
State,Arizona,All,2011-12,28,5.4,0,51,946,> 100%
State,Arizona,All,2011-12,29,6.2,0,55,887,97.8%
State,Arizona,All,2011-12,30,6.6,0,57,862,95%
State,Arizona,All,2011-12,31,4.5,0,39,858,94.6%
State,Arizona,All,2011-12,32,4.4,0,41,931,> 100%
State,Arizona,All,2011-12,33,5.1,0,46,898,99%
State,Arizona,All,2011-12,34,4.4,1,37,872,96.1%
State,Arizona,All,2011-12,35,5,0,46,917,> 100%
State,Arizona,All,2011-12,36,4.7,0,45,965,> 100%
State,Arizona,All,2011-12,37,5.3,0,47,885,97.6%
State,Arizona,All,2011-12,38,5.5,0,47,862,95%
State,Arizona,All,2011-12,39,7.5,0,72,964,> 100%
State,Arkansas,All,2011-12,40,9.9,0,54,546,97.6%
State,Arkansas,All,2011-12,41,7.8,0,43,552,98.7%
State,Arkansas,All,2011-12,42,7.1,0,39,552,98.7%
State,Arkansas,All,2011-12,43,6,0,35,584,> 100%
State,Arkansas,All,2011-12,44,5.2,0,28,537,96%
State,Arkansas,All,2011-12,45,7.5,0,43,574,> 100%
State,Arkansas,All,2011-12,46,8.6,0,48,561,> 100%
State,Arkansas,All,2011-12,47,5.3,0,32,600,> 100%
State,Arkansas,All,2011-12,48,8.5,0,48,564,> 100%
State,Arkansas,All,2011-12,49,8.3,0,49,592,> 100%
State,Arkansas,All,2011-12,50,9.2,0,50,546,97.6%
State,Arkansas,All,2011-12,51,10.4,0,62,596,> 100%
State,Arkansas,All,2011-12,52,6.3,0,37,591,> 100%
State,Arkansas,All,2011-12,1,6.3,0,39,622,> 100%
State,Arkansas,All,2011-12,2,9.5,0,57,599,> 100%
State,Arkansas,All,2011-12,3,8.5,0,53,620,> 100%
State,Arkansas,All,2011-12,4,8.7,0,51,588,> 100%
State,Arkansas,All,2011-12,5,9.3,0,58,627,> 100%
State,Arkansas,All,2011-12,6,7.7,0,49,639,> 100%
State,Arkansas,All,2011-12,7,10.9,0,71,650,> 100%
State,Arkansas,All,2011-12,8,10.1,0,59,586,> 100%
State,Arkansas,All,2011-12,9,7.7,0,45,587,> 100%
State,Arkansas,All,2011-12,10,8.4,1,49,594,> 100%
State,Arkansas,All,2011-12,11,10,1,64,650,> 100%
State,Arkansas,All,2011-12,12,10.5,3,61,611,> 100%
State,Arkansas,All,2011-12,13,9.4,1,53,575,> 100%
State,Arkansas,All,2011-12,14,7.3,1,40,560,> 100%
State,Arkansas,All,2011-12,15,7.8,0,44,565,> 100%
State,Arkansas,All,2011-12,16,6.9,0,35,508,90.8%
State,Arkansas,All,2011-12,17,8.7,1,45,530,94.7%
State,Arkansas,All,2011-12,18,7.1,2,43,632,> 100%
State,Arkansas,All,2011-12,19,6.8,0,36,527,94.2%
State,Arkansas,All,2011-12,20,5.9,0,31,528,94.4%
State,Arkansas,All,2011-12,21,7.5,0,44,586,> 100%
State,Arkansas,All,2011-12,22,6.2,0,36,579,> 100%
State,Arkansas,All,2011-12,23,7.5,0,39,521,93.1%
State,Arkansas,All,2011-12,24,5.6,0,32,568,> 100%
State,Arkansas,All,2011-12,25,7.3,0,37,506,90.4%
State,Arkansas,All,2011-12,26,6.4,0,35,551,98.5%
State,Arkansas,All,2011-12,27,7.2,0,39,542,96.9%
State,Arkansas,All,2011-12,28,6.5,0,34,525,93.8%
State,Arkansas,All,2011-12,29,6,0,33,546,97.6%
State,Arkansas,All,2011-12,30,7.3,0,41,564,> 100%
State,Arkansas,All,2011-12,31,6.4,0,36,561,> 100%
State,Arkansas,All,2011-12,32,6.7,0,37,550,98.3%
State,Arkansas,All,2011-12,33,4.2,0,22,518,92.6%
State,Arkansas,All,2011-12,34,7.6,0,41,540,96.5%
State,Arkansas,All,2011-12,35,4.8,0,26,547,97.8%
State,Arkansas,All,2011-12,36,6.4,0,37,578,> 100%
State,Arkansas,All,2011-12,37,7.5,0,42,557,99.5%
State,Arkansas,All,2011-12,38,7.5,0,41,546,97.6%
State,Arkansas,All,2011-12,39,6.7,0,37,550,98.3%
State,California,All,2011-12,40,8.3,0,355,"4,275",94.3%
State,California,All,2011-12,41,9.1,0,407,"4,489",99%
State,California,All,2011-12,42,8.3,1,354,"4,291",94.6%
State,California,All,2011-12,43,9.8,0,423,"4,327",95.4%
State,California,All,2011-12,44,9.2,1,401,"4,363",96.2%
State,California,All,2011-12,45,9.2,1,432,"4,707",> 100%
State,California,All,2011-12,46,9.5,0,442,"4,631",> 100%
State,California,All,2011-12,47,9.5,2,429,"4,531",99.9%
State,California,All,2011-12,48,9.8,0,443,"4,526",99.8%
State,California,All,2011-12,49,9.5,0,458,"4,813",> 100%
State,California,All,2011-12,50,10.3,1,503,"4,877",> 100%
State,California,All,2011-12,51,9.9,2,484,"4,905",> 100%
State,California,All,2011-12,52,10.5,1,534,"5,090",> 100%
State,California,All,2011-12,1,10.4,0,529,"5,095",> 100%
State,California,All,2011-12,2,10.6,1,524,"4,951",> 100%
State,California,All,2011-12,3,10.2,0,510,"5,001",> 100%
State,California,All,2011-12,4,10.6,2,523,"4,944",> 100%
State,California,All,2011-12,5,11.2,2,541,"4,865",> 100%
State,California,All,2011-12,6,10,3,490,"4,940",> 100%
State,California,All,2011-12,7,9.7,3,461,"4,763",> 100%
State,California,All,2011-12,8,10.3,4,509,"4,959",> 100%
State,California,All,2011-12,9,11.2,5,555,"5,008",> 100%
State,California,All,2011-12,10,11.2,5,555,"4,986",> 100%
State,California,All,2011-12,11,10.9,11,522,"4,891",> 100%
State,California,All,2011-12,12,10.6,11,519,"4,980",> 100%
State,California,All,2011-12,13,10.2,10,473,"4,747",> 100%
State,California,All,2011-12,14,10.6,7,511,"4,865",> 100%
State,California,All,2011-12,15,9.1,3,436,"4,815",> 100%
State,California,All,2011-12,16,10.5,6,492,"4,754",> 100%
State,California,All,2011-12,17,9.2,0,416,"4,517",99.6%
State,California,All,2011-12,18,8.8,0,400,"4,542",> 100%
State,California,All,2011-12,19,8.6,1,385,"4,476",98.7%
State,California,All,2011-12,20,9.6,0,434,"4,515",99.6%
State,California,All,2011-12,21,8,1,349,"4,351",96%
State,California,All,2011-12,22,8.2,1,373,"4,549",> 100%
State,California,All,2011-12,23,7.9,0,350,"4,416",97.4%
State,California,All,2011-12,24,8.4,0,370,"4,428",97.7%
State,California,All,2011-12,25,8,1,358,"4,479",98.8%
State,California,All,2011-12,26,8.8,0,376,"4,286",94.5%
State,California,All,2011-12,27,8.6,2,375,"4,397",97%
State,California,All,2011-12,28,8.3,1,361,"4,370",96.4%
State,California,All,2011-12,29,7.7,0,332,"4,328",95.5%
State,California,All,2011-12,30,7.9,0,344,"4,367",96.3%
State,California,All,2011-12,31,8.5,0,372,"4,382",96.6%
State,California,All,2011-12,32,7.3,1,320,"4,424",97.6%
State,California,All,2011-12,33,8.5,0,379,"4,475",98.7%
State,California,All,2011-12,34,6.9,0,308,"4,432",97.7%
State,California,All,2011-12,35,8,1,346,"4,364",96.2%
State,California,All,2011-12,36,8.7,0,376,"4,337",95.6%
State,California,All,2011-12,37,8.5,0,372,"4,366",96.3%
State,California,All,2011-12,38,8,0,344,"4,292",94.7%
State,California,All,2011-12,39,7.4,0,320,"4,327",95.4%
State,Colorado,All,2011-12,40,5.1,0,33,643,> 100%
State,Colorado,All,2011-12,41,4.7,0,31,664,> 100%
State,Colorado,All,2011-12,42,6.6,0,36,544,88.8%
State,Colorado,All,2011-12,43,4.2,0,27,640,> 100%
State,Colorado,All,2011-12,44,6.5,0,36,557,90.9%
State,Colorado,All,2011-12,45,5.8,1,36,634,> 100%
State,Colorado,All,2011-12,46,6.3,0,41,651,> 100%
State,Colorado,All,2011-12,47,6.9,0,42,606,98.9%
State,Colorado,All,2011-12,48,6.3,0,40,631,> 100%
State,Colorado,All,2011-12,49,7.8,0,48,616,> 100%
State,Colorado,All,2011-12,50,5.4,0,34,632,> 100%
State,Colorado,All,2011-12,51,6.2,1,41,678,> 100%
State,Colorado,All,2011-12,52,6.6,3,39,640,> 100%
State,Colorado,All,2011-12,1,7.9,0,51,648,> 100%
State,Colorado,All,2011-12,2,6.1,0,37,604,98.6%
State,Colorado,All,2011-12,3,5.3,0,34,644,> 100%
State,Colorado,All,2011-12,4,6.1,1,40,668,> 100%
State,Colorado,All,2011-12,5,7.5,1,50,677,> 100%
State,Colorado,All,2011-12,6,7.5,2,47,651,> 100%
State,Colorado,All,2011-12,7,7.1,0,49,690,> 100%
State,Colorado,All,2011-12,8,7.4,0,51,690,> 100%
State,Colorado,All,2011-12,9,8.2,1,52,649,> 100%
State,Colorado,All,2011-12,10,8.2,1,57,710,> 100%
State,Colorado,All,2011-12,11,9.4,0,64,681,> 100%
State,Colorado,All,2011-12,12,6.4,0,44,683,> 100%
State,Colorado,All,2011-12,13,7.4,1,49,675,> 100%
State,Colorado,All,2011-12,14,7.3,0,48,659,> 100%
State,Colorado,All,2011-12,15,7.5,0,50,669,> 100%
State,Colorado,All,2011-12,16,5.8,1,34,607,99%
State,Colorado,All,2011-12,17,7.7,2,49,660,> 100%
State,Colorado,All,2011-12,18,6.4,0,38,597,97.4%
State,Colorado,All,2011-12,19,6.8,0,42,617,> 100%
State,Colorado,All,2011-12,20,5.9,0,37,626,> 100%
State,Colorado,All,2011-12,21,6.1,1,35,590,96.3%
State,Colorado,All,2011-12,22,6.2,0,38,609,99.4%
State,Colorado,All,2011-12,23,6.2,0,37,594,96.9%
State,Colorado,All,2011-12,24,4.6,1,27,610,99.5%
State,Colorado,All,2011-12,25,5.7,0,34,598,97.6%
State,Colorado,All,2011-12,26,4.9,0,31,633,> 100%
State,Colorado,All,2011-12,27,4.6,0,26,571,93.2%
State,Colorado,All,2011-12,28,5.2,0,30,576,94%
State,Colorado,All,2011-12,29,4.7,0,27,577,94.2%
State,Colorado,All,2011-12,30,4.4,0,25,572,93.3%
State,Colorado,All,2011-12,31,6.3,0,36,572,93.3%
State,Colorado,All,2011-12,32,4.3,0,26,602,98.2%
State,Colorado,All,2011-12,33,4.5,0,28,627,> 100%
State,Colorado,All,2011-12,34,4.3,0,26,608,99.2%
State,Colorado,All,2011-12,35,4.9,0,28,571,93.2%
State,Colorado,All,2011-12,36,4.7,0,29,619,> 100%
State,Colorado,All,2011-12,37,6.7,0,40,594,96.9%
State,Colorado,All,2011-12,38,5.3,0,32,606,98.9%
State,Colorado,All,2011-12,39,7.5,1,43,583,95.1%
State,Connecticut,All,2011-12,40,7.2,0,37,513,92.6%
State,Connecticut,All,2011-12,41,7.3,0,39,531,95.8%
State,Connecticut,All,2011-12,42,7.2,0,42,582,> 100%
State,Connecticut,All,2011-12,43,7.5,0,40,533,96.2%
State,Connecticut,All,2011-12,44,7.2,0,46,642,> 100%
State,Connecticut,All,2011-12,45,8.2,0,48,582,> 100%
State,Connecticut,All,2011-12,46,9.3,0,50,537,96.9%
State,Connecticut,All,2011-12,47,10.3,0,56,546,98.5%
State,Connecticut,All,2011-12,48,8,0,46,576,> 100%
State,Connecticut,All,2011-12,49,6.4,0,36,564,> 100%
State,Connecticut,All,2011-12,50,8.1,0,46,571,> 100%
State,Connecticut,All,2011-12,51,9.8,0,59,604,> 100%
State,Connecticut,All,2011-12,52,9.6,0,54,565,> 100%
State,Connecticut,All,2011-12,1,9.2,0,51,556,> 100%
State,Connecticut,All,2011-12,2,8.8,0,55,628,> 100%
State,Connecticut,All,2011-12,3,8.2,0,52,636,> 100%
State,Connecticut,All,2011-12,4,10.4,0,63,608,> 100%
State,Connecticut,All,2011-12,5,8.4,0,49,586,> 100%
State,Connecticut,All,2011-12,6,8.6,1,48,567,> 100%
State,Connecticut,All,2011-12,7,9.1,0,54,592,> 100%
State,Connecticut,All,2011-12,8,8.5,0,53,622,> 100%
State,Connecticut,All,2011-12,9,8.6,0,52,607,> 100%
State,Connecticut,All,2011-12,10,9.4,0,56,594,> 100%
State,Connecticut,All,2011-12,11,12.2,0,70,574,> 100%
State,Connecticut,All,2011-12,12,8.9,0,51,571,> 100%
State,Connecticut,All,2011-12,13,9.1,2,45,516,93.1%
State,Connecticut,All,2011-12,14,7.2,1,40,572,> 100%
State,Connecticut,All,2011-12,15,8.8,0,52,589,> 100%
State,Connecticut,All,2011-12,16,6.9,0,42,613,> 100%
State,Connecticut,All,2011-12,17,5.1,0,28,553,99.8%
State,Connecticut,All,2011-12,18,11,0,60,547,98.7%
State,Connecticut,All,2011-12,19,6.3,0,36,569,> 100%
State,Connecticut,All,2011-12,20,6.2,0,32,520,93.8%
State,Connecticut,All,2011-12,21,7.8,0,43,552,99.6%
State,Connecticut,All,2011-12,22,6.3,0,33,524,94.6%
State,Connecticut,All,2011-12,23,5.6,0,30,533,96.2%
State,Connecticut,All,2011-12,24,7.5,0,40,536,96.7%
State,Connecticut,All,2011-12,25,6.9,0,35,504,90.9%
State,Connecticut,All,2011-12,26,8.7,0,46,531,95.8%
State,Connecticut,All,2011-12,27,9.2,0,50,541,97.6%
State,Connecticut,All,2011-12,28,7.3,0,37,508,91.7%
State,Connecticut,All,2011-12,29,7.1,0,41,578,> 100%
State,Connecticut,All,2011-12,30,5.4,0,28,515,92.9%
State,Connecticut,All,2011-12,31,4,0,21,519,93.7%
State,Connecticut,All,2011-12,32,7,0,36,517,93.3%
State,Connecticut,All,2011-12,33,6.9,0,36,520,93.8%
State,Connecticut,All,2011-12,34,4.9,0,25,511,92.2%
State,Connecticut,All,2011-12,35,5.2,0,27,524,94.6%
State,Connecticut,All,2011-12,36,7.1,0,38,533,96.2%
State,Connecticut,All,2011-12,37,8.2,0,39,474,85.5%
State,Connecticut,All,2011-12,38,7,0,36,517,93.3%
State,Connecticut,All,2011-12,39,7.3,0,37,509,91.8%
State,Delaware,All,2011-12,40,5.7,0,10,176,> 100%
State,Delaware,All,2011-12,41,5.2,0,8,153,> 100%
State,Delaware,All,2011-12,42,4.1,0,6,146,98.9%
State,Delaware,All,2011-12,43,6.7,0,9,134,90.7%
State,Delaware,All,2011-12,44,6.3,0,9,144,97.5%
State,Delaware,All,2011-12,45,3.6,0,6,165,> 100%
State,Delaware,All,2011-12,46,5.8,0,8,137,92.8%
State,Delaware,All,2011-12,47,5,0,7,141,95.5%
State,Delaware,All,2011-12,48,7,0,12,172,> 100%
State,Delaware,All,2011-12,49,5.7,0,9,157,> 100%
State,Delaware,All,2011-12,50,6.1,0,9,148,> 100%
State,Delaware,All,2011-12,51,4.2,0,7,168,> 100%
State,Delaware,All,2011-12,52,8.1,0,12,148,> 100%
State,Delaware,All,2011-12,1,10.3,0,19,184,> 100%
State,Delaware,All,2011-12,2,6.1,0,10,165,> 100%
State,Delaware,All,2011-12,3,5.8,0,10,171,> 100%
State,Delaware,All,2011-12,4,8.2,0,12,146,98.9%
State,Delaware,All,2011-12,5,5,0,7,141,95.5%
State,Delaware,All,2011-12,6,8.1,0,11,135,91.4%
State,Delaware,All,2011-12,7,5,0,8,160,> 100%
State,Delaware,All,2011-12,8,3.5,0,6,171,> 100%
State,Delaware,All,2011-12,9,10.8,0,18,166,> 100%
State,Delaware,All,2011-12,10,7.9,0,11,139,94.1%
State,Delaware,All,2011-12,11,7.7,0,11,142,96.2%
State,Delaware,All,2011-12,12,7.7,0,11,142,96.2%
State,Delaware,All,2011-12,13,6.1,0,8,131,88.7%
State,Delaware,All,2011-12,14,6.8,0,11,161,> 100%
State,Delaware,All,2011-12,15,4.8,0,7,147,99.5%
State,Delaware,All,2011-12,16,4.5,0,7,154,> 100%
State,Delaware,All,2011-12,17,6.3,0,9,144,97.5%
